Index,Settings,TimeStamp,channel,freq_mhz,packetIndex,captureFileName,rf_ports,vsa_rlev_dbm,vsg_ports,vsg_power_dbm,mcsIndex,dataRateMbps,codingRate,codingType,techStandard,psduCrc,packetFormat,packetType,toDS,fromDS,packetSubtype,multiUserNumber,ruIndex,ruSize,dcm,staId,signalBandwidth,captureDataSampleRate,gi,ltfSize,numEhtSigSymbol,ldpcExtraSymbol,afactorInSigA,packetExtDuration,numLtfSymbol,beDlUl,beBssColor,bePunctured,beSigMcs,beUSigDcm,beNumberOfSigSymbols,bePeDisambiguity,spaceTimeStreamCount,spatialStreamCount,beamforming,vsaIndex,macAddress1,macAddress2,macAddress3,macAddress4,psduByteCount,Measurements,spatialStreamCount,startLocationUs,packetDurationUs,headGapUs,tailGapUs,ofdmStartLocationUs,ofdmPacketDurationUs,ofdmHeadGapUs,ofdmTailGapUs,evm,preamblePower,peakPower,frequencyError,symbolClockError,lsigLength,triggerFrameUlLength,triggerFrameApTxPower,triggerBasedFrequencyError,triggerBasedSymbolClockError,triggerBasedApTxPower,triggerBasedTargetRssi
20,,2022-02-18 11:01:14.227225,,2417,6,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,4,24,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,Block Ack[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,1,00:90:4c:2b:ef:3c,00:90:4c:89:05:a5,N/A,N/A,32,,1,5214.3000066280365,32.08732232451439,16.04389399290085,15.687663108110428,5214.325152337551,31.956005841493607,16.256235539913177,15.793833881616592,-31.973682403564453,-11.24305534362793,-0.4163260757923126,-31237.591796875,19.73455238342285,32,-999,-999,-999,-999,-999,-999
21,,2022-02-18 11:01:14.227225,,2417,6,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,4,24,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,Block Ack[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,2,00:90:4c:2b:ef:3c,00:90:4c:89:05:a5,N/A,N/A,32,,1,5214.3000066280365,32.08732232451439,16.04389399290085,15.687663108110428,5214.337725192308,31.943432986736298,16.268808394670486,15.787780284881592,-31.839874267578125,-16.552534103393555,-7.187310695648193,-31083.60546875,-15.59805965423584,32,-999,-999,,,-999,-999
22,,2022-02-18 11:01:14.227225,,2417,6,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,4,24,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,Block Ack[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,3,00:90:4c:2b:ef:3c,00:90:4c:89:05:a5,N/A,N/A,32,,1,5214.3000066280365,32.08732232451439,16.04389399290085,15.687663108110428,5214.22503516078,32.05612301826477,16.156118363142014,15.706289559602737,-32.68399429321289,-11.101634979248047,-0.6357703804969788,-30932.51171875,2.579796552658081,32,-999,-999,,,-999,-999
23,,2022-02-18 11:01:14.227225,,2417,6,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,4,24,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,Block Ack[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,4,00:90:4c:2b:ef:3c,00:90:4c:89:05:a5,N/A,N/A,32,,1,5214.3000066280365,32.08732232451439,16.04389399290085,15.687663108110428,5214.262288063765,32.01887011528015,16.193371266126633,15.875324606895447,-28.539466857910156,-4.6563591957092285,5.716456413269043,-30992.5390625,16.198759078979492,32,-999,-999,,,-999,-999
24,,2022-02-18 11:01:14.227225,,2417,7,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,0,6,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,CTS[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,1,e0:3e:44:10:ef:3c,N/A,N/A,N/A,14,,1,5262.074992060661,44.06878724694252,15.687663108110428,15.937257558107376,5262.074992060661,43.981242924928665,15.793833881616592,16.02480188012123,-36.7353515625,-10.826403617858887,0.7653197050094604,-31196.078125,0.1285509169101715,14,-999,-999,-999,-999,-999,-999
25,,2022-02-18 11:01:14.227225,,2417,7,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,0,6,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,CTS[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,2,e0:3e:44:10:ef:3c,N/A,N/A,N/A,14,,1,5262.074992060661,44.06878724694252,15.687663108110428,15.937257558107376,5262.068938463926,43.987296521663666,15.787780284881592,16.01269468665123,-37.507755279541016,-9.79826831817627,-0.6284493207931519,-31146.603515625,0.9927830696105957,14,-999,-999,,,-999,-999
26,,2022-02-18 11:01:14.227225,,2417,7,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,0,6,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,CTS[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,3,e0:3e:44:10:ef:3c,N/A,N/A,N/A,14,,1,5262.074992060661,44.06878724694252,15.687663108110428,15.937257558107376,5261.9874477386475,44.06878724694252,15.706289559602737,15.937723219394684,-39.17771530151367,-9.727048873901367,0.8896602392196655,-31193.7734375,-1.6102598905563354,14,-999,-999,,,-999,-999
27,,2022-02-18 11:01:14.227225,,2417,7,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,0,6,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,CTS[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,4,e0:3e:44:10:ef:3c,N/A,N/A,N/A,14,,1,5262.074992060661,44.06878724694252,15.687663108110428,15.937257558107376,5262.15648278594,43.89975219964981,15.875324606895447,16.106292605400085,-37.432376861572266,-10.468323707580566,-2.2221879959106445,-31123.865234375,5.497437477111816,14,-999,-999,,,-999,-999
28,,2022-02-18 11:01:14.227225,,2417,8,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,3,137.64706420898438,1/2,LDPC,802.11ax,1,HE-MU,Control,0,0,Trigger[Control],2,1,484,0,25,80,160,8.000000093488779e-07,2,4,0,2,8e-06,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,-999,1,00:90:4c:89:05:29,00:90:4c:2b:ef:3c,N/A,N/A,85762,,2,5322.081036865711,5065.743811428547,15.937257558107376,16.069039702415466,5322.081036865711,5065.593868494034,16.02480188012123,16.287900507450104,-34.26459884643555,-10.370445251464844,0.948683500289917,-31247.455078125,-6.0488481521606445,3782,94,15,-999,-999,-999,-999
29,,2022-02-18 11:01:14.227225,,2417,8,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,3,137.64706420898438,1/2,LDPC,802.11ax,1,HE-MU,Control,0,0,Trigger[Control],2,1,484,0,25,80,160,8.000000093488779e-07,2,4,0,2,8e-06,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,-999,2,00:90:4c:89:05:29,00:90:4c:2b:ef:3c,N/A,N/A,85762,,2,5322.081036865711,5065.743811428547,15.937257558107376,16.069039702415466,5322.068929672241,5065.605975687504,16.01269468665123,16.24971628189087,-37.06483840942383,-9.351140022277832,2.817427396774292,-31247.2578125,-6.02744197845459,3782,94,15,,,-999,-999
